"CheckId","Title","Category","Service","MaxScore","UserImpact","ImplementationStatus","LicenseRequired","Remediation"
"mdo_safelinksforOfficeApps","Ensure Safe Links for Office Applications is Enabled",,"MDO","3","Unknown",,"M365 Standard-Lizenz","To create a Safe Links policy:  Navigate to Microsoft 365 Defender https://security.microsoft.com Under Email &amp; collaboration select Policies &amp; rules Select Threat policies then Safe Links Click on +Create Name the policy then click Next In Domains select all valid domains for the organization and Next Ensure the following URL &amp; click protection settings are defined:  Emailo Checked On: Safe Links checks a list of known, malicious links when users click links in email. URLs are rewritten by defaulto Checked Apply Safe Links to email messages sent within the organizationo Checked Apply real-time URL scanning for suspicious links and links that point to fileso Checked Wait for URL scanning to complete before delivering the messageo Unchecked Do not rewrite URLs, do checks via Safe Links API only. Teamso Checked On: Safe Links checks a list of known, malicious links when users click links in Microsoft Teams. URLs are not rewritten Office 365 Appso Checked On: Safe Links checks a list of known, malicious links when users click links in Microsoft Office apps. URLs are not rewritten Click protection settingso Checked Track user clickso Unchecked Let users click through the original URLo There is no recommendation for organization branding.   Click Next twice and finally Submit  To create a Safe Links policy using the Exchange Online PowerShell Module:  Connect using Connect-ExchangeOnline. Run the following PowerShell script to create a policy at highest priority that will apply to all valid domains on the tenant:  &nbsp;     # Create the Policy$params = @{ Name = ""CIS SafeLinks Policy""EnableSafeLinksForEmail = $trueEnableSafeLinksForTeams = $trueEnableSafeLinksForOffice = $trueTrackClicks = $trueAllowClickThrough = $falseScanUrls = $trueEnableForInternalSenders = $trueDeliverMessageAfterScan = $trueDisableUrlRewrite = $false } New-SafeLinksPolicy @params # Create the rule for all users in all valid domains and associate with PolicyNew-SafeLinksRule -Name ""CIS SafeLinks"" -SafeLinksPolicy ""CIS SafeLinks Policy"" -RecipientDomainIs (Get-AcceptedDomain).Name -Priority 0"
"mdo_similardomainssafetytips","Enable the domain impersonation safety tip",,"MDO","3","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable domains to protect&rsquo;, &lsquo;Include domains I own&rsquo;, &lsquo;Include custom domains&rsquo; and &lsquo;Show domain impersonation safety tip&rsquo; options enabled, by either updating your existing policies or creating new ones."
"mdo_similaruserssafetytips","Enable the user impersonation safety tip",,"MDO","3","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable users to protect&rsquo; and &lsquo;Show user impersonation safety tip&rsquo; options enabled, by either updating your existing policies or creating new ones."
"mdo_spam_notifications_only_for_admins","Ensure Exchange Online Spam Policies are set to notify administrators",,"MDO","3","Unknown",,"M365 Standard-Lizenz","To set the Exchange Online Spam Policies:  Navigate to Microsoft 365 Defender https://security.microsoft.com. Click to expand Email &amp; collaboration select Policies &amp; rules. On the Policies &amp; rules page, under Polices select Anti-spam. Click on the Anti-spam outbound policy (default). Select Edit protection settings then under Notifications Check Send a copy of outbound messages that exceed these limits to these users and groups then enter the desired email addresses. Check Notify these users and groups if a sender is blocked due to sending outbound spam then enter the desired email addresses. Click Save.  To set the Exchange Online Spam Policies using PowerShell:  Connect to Exchange Online using Connect-ExchangeOnline. Run the following PowerShell command:      $BccEmailAddress = @(""INSERT-EMAIL"")$NotifyEmailAddress = @(""INSERT-EMAIL"") Set-HostedOutboundSpamFilterPolicy -Identity Default -BccSuspiciousOutboundAdditionalRecipients $BccEmailAddress -BccSuspiciousOutboundMail $true -NotifyOutboundSpam $true -NotifyOutboundSpamRecipients $NotifyEmailAddress"
"mdo_spamaction","Set action to take on spam detection",,"MDO","5","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned inbound anti-spam policy with the &lsquo;Spam message action&rsquo; option set to &ldquo;Move message to Junk Email folder&rdquo; or &ldquo;Quarantine message&rdquo;, by either updating your existing policies or creating new ones."
"mdo_targeteddomainprotectionaction","Quarantine messages that are detected from impersonated domains",,"MDO","6","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable domains to protect&rsquo;, &lsquo;Include domains I own&rsquo; and &lsquo;Include custom domains&rsquo; options enabled,     and the &lsquo;If message is detected as an impersonated domain&rsquo; option set to &lsquo;Quarantine the message&rsquo;, by either updating your existing policies or creating new ones."
"mdo_targeteduserprotectionaction","Quarantine messages that are detected from impersonated users",,"MDO","6","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable users to protect&rsquo; option selected, and the &lsquo;If message is detected as an impersonated user&rsquo; option set to &lsquo;Quarantine the message&rsquo;, by either updating your existing policies or creating new ones."
"mdo_targetedusersprotection","Enable impersonated user protection",,"MDO","8","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable users to protect&rsquo; option enabled and add email addresses with the Manage (x) sender(s) link, by either updating your existing policies or creating new ones."
"mdo_thresholdreachedaction","Block users who reached the message limit",,"MDO","1","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned outbound anti-spam policy with the &lsquo;Over limit action&rsquo; option set to recommended values which is &ldquo;Restrict the user from sending mail&rdquo;, by either updating your existing policies or creating new ones."
"mdo_unusualcharacterssafetytips","Enable the user impersonation unusual characters safety tip ",,"MDO","3","Unknown",,"M365 Standard-Lizenz","Ensure that all users have an assigned anti-phishing policy with the &lsquo;Enable users to protect&rsquo; and &lsquo;Show user impersonation unusual characters safety tip&rsquo; options enabled, by either updating your existing policies or creating new ones."
"mdo_zapmalware","Create zero-hour auto purge policies for malware",,"MDO","6","High",,"M365 Standard-Lizenz","Ensure that all users have an assigned Anti-malware policy with the &lsquo;Enable zero-hour auto purge for malware&rsquo; option enabled, by either updating your existing policies or creating new ones. For detailed implementation instructions, see Configure anti-malware policies in EOP | Microsoft Docs."
"mdo_zapphish","Create zero-hour auto purge policies for phishing messages",,"MDO","3","High",,"M365 Standard-Lizenz","Ensure that all users have an assigned Anti-phishing inbound policy with both &lsquo;Enable zero-hour auto purge (ZAP)&rsquo; and &lsquo;Enable for phishing messages&rsquo; options enabled, by either updating your existing policies or creating new ones. For detailed implementation instructions, see Configure anti-phishing policies in EOP | Microsoft Docs."
"mdo_zapspam","Create zero-hour auto purge policies for spam messages",,"MDO","1","High",,"M365 Standard-Lizenz","Ensure that all users have an assigned Anti-spam inbound policy with both &lsquo;Enable zero-hour auto purge (ZAP)&rsquo; and &lsquo;Enable for spam messages&rsquo; options enabled, by either updating your existing policies or creating new ones. For detailed implementation instructions, see Configure anti-spam policies in EOP | Microsoft Docs."
"meeting_anonymousstartmeeting_v1","Restrict anonymous users from starting Teams meetings",,"MS Teams","1","low",,"M365 Standard-Lizenz","Log into Microsoft Teams admin center   In the left navigation, go to  Meetings > Meeting Policies   Under Manage Policies, select a group/direct policy Under the Participants & guests section, toggle ""Let anonymous people start a meeting"" to Off You’ll need to change this setting for each group/direct policy"
"meeting_autoadmitusers_v1","Only invited users should be automatically admitted to Teams meetings",,"MS Teams","2","low",,"M365 Standard-Lizenz","Log into Microsoft Teams admin center   In the left navigation, go to  Meetings > Meeting Policies   Under Manage Policies, select a group/direct policy Under the Meeting join and lobby section, toggle ""Who can bypass the lobby"" to ""People who were invited"" You’ll need to change this setting for each group/direct policy"
"meeting_designatedpresenter_v1","Configure which users are allowed to present in Teams meetings",,"MS Teams","2","low",,"M365 Standard-Lizenz","Log into Microsoft Teams admin center   In the left navigation, go to  Meetings > Meeting Policies   Under Manage Policies, select a group/direct policy Under Content sharing section, toggle ""Who can present"" to Only organizers and co-organizers You’ll need to change this setting for each group/direct policy"
"meeting_externalrequestcontrol_v1","Limit external participants from having control in a Teams meeting",,"MS Teams","1","low",,"M365 Standard-Lizenz","Log into Microsoft Teams admin center   In the left navigation, go to  Meetings > Meeting Policies   Under Manage Policies, select a group/direct policy Under the Content Sharing section, toggle ""Allow an external participant to give or request control"" to Off You’ll need to change this setting for each group/direct policy"
"meeting_pstnusersbypasslobby_v1","Restrict dial-in users from bypassing a meeting lobby ",,"MS Teams","1","low",,"M365 Standard-Lizenz","Log into Microsoft Teams admin center   In the left navigation, go to  Meetings > Meeting Policies   Under Manage Policies, select a group/direct policy Under the Participants & guests section, toggle ""Allow dial-in users to bypass the lobby"" to Off You’ll need to change this setting for each group/direct policy"
"meeting_restrictanonymousjoin_v1","Restrict anonymous users from joining meetings",,"MS Teams","1","low",,"M365 Standard-Lizenz","1. Log into Microsoft Teams admin center 2. In the left navigation, go to Meetings > Meeting Settings 3. Under the Participants section, toggle “Anonymous users can join a meeting” to Off"
"MFARegistrationV2","Ensure multifactor authentication is enabled for all users",,"AzureAD","9","High",,"M365 Standard-Lizenz","We provide step-by-step guidance to select and enable the right MFA method for your organization in the Microsoft 365 admin center. Go to the Microsoft 365 MFA wizard&nbsp; If you would like to perform the implementation yourself, first check what Microsoft Entra ID license you have under &ldquo;Prerequisites&rdquo; in Microsoft Secure Score or see your license type under ""Basic information"" in the Microsoft Entra ID Overview.&nbsp; If you&rsquo;ve invested in Microsoft Entra ID Premium P1 or P2 licenses, you can create a Conditional Access policy from scratch or by using a template. Follow these steps to create a Conditional Access policy from scratch or by using a template&nbsp; If you would like to perform the implementation yourself and you&rsquo;re using Microsoft Entra ID Free, turn on security defaults. Note: Security defaults and Conditional Access can&rsquo;t be used side by side. Enable security defaults&nbsp; Keep track of your user&rsquo;s progress of registering authentication methods by going to Microsoft Entra ID &gt; Security &gt; Authentication methods &gt; User registration details (requires Microsoft Entra ID Premium P1 or P2 licenses). Go to User registration details&nbsp;"
"mip_autosensitivitylabelspolicies","Ensure that Auto-labeling data classification policies are set up and used",,"MIP","1","High",,"M365 Standard-Lizenz","Open Microsoft Purview compliance portal     Under Solutions, click Information protection     Click on Auto-Labeling tab     Ensure that an Auto-Labeling policy exists and is published accordingly     Make sure Auto-Labeling policies are published on all of your licensed users and group"
"mip_DLP_policies_Teams","Ensure DLP policies are enabled for Microsoft Teams",,"MIP","3","Unknown",,"M365 Standard-Lizenz","To enable DLP policies:  Navigate to Microsoft Purview compliance portal https://compliance.microsoft.com. Under Solutions select Data loss prevention then Policies. Click Policies tab. Check Default policy for Teams then click Edit policy. The edit policy window will appear click Next At the Choose locations to apply the policy page, turn the status toggle to On for Teams chat and channel messages location and then click Next. On Customized advanced DLP rules page, ensure the Default Teams DLP policy rule Status is On and click Next. On the Policy mode page, select the radial for Turn it on right away and click Next. Review all the settings for the created policy on the Review your policy and create it page, and then click submit. Once the policy has been successfully submitted click Done.  Default Value: Enabled (On). Note: To comply, the criteria is at least one configured policy."
"mip_management_API_enabled_four_workloads","Ensure Office 365 Management Activity API is Enabled for some workloads (see description)",,"MIP","3",,,"M365 Standard-Lizenz","Follow the steps in the Office 365 management, click on Learn more"
"mip_purviewlabelconsent","Extend M365 sensitivity labeling to assets in Microsoft Purview data map",,"MIP","1","High",,"M365 Standard-Lizenz","In the Microsoft Purview compliance portal, navigate to the   Information Protection  page.               If you've recently provisioned your subscription for Information Protection, it may take a few hours for the Information Protection page to display.               In the Microsoft Purview data map area, turn on   Extend labeling to assets   and then select Yes in the confirmation dialog that appears."
"mip_search_auditlog","Ensure Microsoft 365 audit log search is Enabled",,"MIP","3",,,"M365 Standard-Lizenz","To enable Microsoft 365 audit log search, use the Microsoft 365 Admin Center:  Log in as an administrator Navigate to the Microsoft Purview compliance portal by going to https://compliance.office.com&nbsp; Under Solutions, select Audit.&nbsp; Click Start recording user and admin activity next to the informatin warning at the top.&nbsp; Click Yes on the dialog box to confirm.  To enable Microsoft 365 audit log search via Exchange Online PowerShell:  Connect to Exchange Online using &quot;Connect-ExchangeOnline&quot;&nbsp; Run the following PowerShell command:&nbsp;  Set-AdminAuditLogConfig -UnifiedAuditLogIngestionEnabled $true"
"mip_sensitivitylabelspolicies","Publish M365 sensitivity label data classification policies",,"MIP","2","High",,"M365 Standard-Lizenz","Open Microsoft Purview compliance portal     Under Solutions click Information protection     Ensure Labels exist    Click on Label policies tab    Ensure that a Label policy exists and is published accordingly    Make sure Labels are published on all of your licensed users and groups"
"OneAdmin","Designate more than one global admin",,"AzureAD","1","Low",,"M365 Standard-Lizenz","Assign more than one user a global administrator role in your organization. Go to Microsoft Entra ID &gt; Roles and administrators and select the Global administrator role in the table. Then click Add assignments. Go to the Global administrator role in Microsoft Entra ID&nbsp;"
"PasswordHashSync","Ensure that password hash sync is enabled for hybrid deployments",,"AzureAD","5","Low",,"M365 Standard-Lizenz","To use password hash synchronization in your organization, you need to install Microsoft Entra ID Connect and configure directory synchronization between your on-premises Active Directory instance and your Microsoft Entra ID instance. The ""Enable password hash synchronization"" documentation explains password hash synchronization and how to enable it."
"PWAgePolicyNew","Ensure the 'Password expiration policy' is set to 'Set passwords to never expire (recommended)'",,"AzureAD","8","Moderate",,"M365 Standard-Lizenz","In the Microsoft 365 admin center, go to Settings > Org Settings > Security & privacy > Password expiration policy. Then check the box ""Set passwords to never expire (recommended)"". You must be a global admin to edit the password policy. Go to Password expiration policy in Microsoft 365&nbsp; If your organization has an on-premises implementation, we recommend that you set the status for this action to &ldquo;Resolved through alternate mitigation&rdquo;.&nbsp;"
"RoleOverlap","Use least privileged administrative roles",,"AzureAD","1","Low",,"M365 Standard-Lizenz","Identify the users in your organization with a persistent global administrator role assigned. Go to Microsoft Entra ID&gt; Roles and administrators and select the Global administrator role in the table. Identify the global admins you want to reassign to a different role. Go to Roles and administrators in Microsoft Entra ID&nbsp;Assign these users to roles where they can complete necessary tasks with the least amount of privilege required. For example, if a user is primarily responsible for Exchange Online administration, they should be assigned that role instead of global administrator. Be sure to have at least two global admins designated to allow for full access to the network if one of the accounts is locked out or compromised. Check out this overview of available limited administrative roles&nbsp;After these persistent global admins have been reassigned new roles, return to Roles and administrators and select the Global administrator role. Select the users that no longer need persistent access and then click Remove. Go to Roles and administrators in Microsoft Entra ID&nbsp;Emergency access accounts: If the only other global admin accounts your organization has set up are for ""break-glass"" scenarios, which are ineligible for role reassignment, we recommend that you set the status of this action to &ldquo;Risk accepted&rdquo;. Learn more about emergency access accounts&nbsp;"
"scid_100","Disable JavaScript on Adobe Reader 2015",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_101","Disable JavaScript on Adobe 2015",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_102","Enable 'Local Security Authority (LSA) protection' on Windows 11 22h2 and higher",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_103","Require LDAP client signing to prevent tampering and protect directory authentication",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_104","Encrypt LDAP client traffic to protect sensitive data in transit",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_105","Enforce LDAP channel binding to protect authentication sessions from interception",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_106","Require LDAP server signing to ensure integrity of directory traffic",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_107","Block outbound network connections from Microsoft HTML Application Host (mshta.exe)",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_108","Disable Remote Registry Service on Windows",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_109","Disable NTLM authentication for Windows",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_110","Block file transfer over RDP",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_111","SMB server security hardening against authentication relay attacks",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_112","Ensure devices are updated to Secure Boot 2023 certificates and boot manager",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_113","Ensure LAPS is enabled on every endpoint and server",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_114","Reduce unnecessary inbound internet exposure on internet-facing devices",,"MDATP","7","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_115","Ensure Microsoft Vulnerable Driver Blocklist is enabled",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_15","Enable Automatic Updates",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_16","Enable 'Hide Option to Enable or Disable Updates'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_17","Disable 'Allow running plugins that are outdated'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_19","Disable 'Continue running background apps when Google Chrome is closed'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_20","Disable 'AutoFill'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2000","Turn on Microsoft Defender for Endpoint sensor",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2001","Fix Microsoft Defender for Endpoint sensor data collection",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2002","Fix Microsoft Defender for Endpoint impaired communications",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2003","Turn on Tamper Protection",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2004","Enable EDR in block mode",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2010","Turn on Microsoft Defender Antivirus",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2011","Update Microsoft Defender Antivirus definitions",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2012","Turn on real-time protection",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2013","Turn on PUA protection in block mode",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2014","Fix Windows Defender Antivirus cloud service connectivity",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2016","Enable cloud-delivered protection",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2020","Turn on all system-level Exploit protection settings",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2021","Set controlled folder access to enabled or audit mode",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2030","Update Microsoft Defender for Endpoint core components",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2060","Set Microsoft Defender SmartScreen app and file checking to block or warn",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2061","Set Microsoft Defender SmartScreen Microsoft Edge site and download checking to block or warn",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2070","Turn on Microsoft Defender Firewall",,"MDATP","10","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2071","Secure Microsoft Defender Firewall domain profile",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2072","Secure Microsoft Defender firewall private profile",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2073","Secure Microsoft Defender Firewall public profile",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2080","Turn on Microsoft Defender Credential Guard",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2090","Encrypt all BitLocker-supported drives",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2091","Resume BitLocker protection on all drives",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2093","Ensure BitLocker drive compatibility",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_21","Block webpages from automatically running Flash plugins",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2100","Enable UEFI Secure Boot mode",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_22","Disable 'Password Manager'",,"MDATP","5","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_23","Enable 'Block third party cookies'",,"MDATP","2","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_24","Set 'Remote Desktop security level' to 'TLS'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_25","Enable 'Local Security Authority (LSA) protection'",,"MDATP","8","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2500","Block executable content from email client and webmail",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2501","Block all Office applications from creating child processes",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2502","Block Office applications from creating executable content",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2503","Block Office applications from injecting code into other processes",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2504","Block JavaScript or VBScript from launching downloaded executable content",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2505","Block execution of potentially obfuscated scripts",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2506","Block Win32 API calls from Office macros",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2507","Block executable files from running unless they meet a prevalence, age, or trusted list criterion",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2508","Use advanced protection against ransomware",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2509","Block credential stealing from the Windows local security authority subsystem (lsass.exe)",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2510","Block process creations originating from PSExec and WMI commands",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2511","Block untrusted and unsigned processes that run from USB",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2512","Block Office communication application from creating child processes",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
"scid_2513","Block Adobe Reader from creating child processes",,"MDATP","9","Unknown",,"M365 Standard-Lizenz","Within Microsoft 365 security, go to  Vulnerability management > Recommendations , read the relevant security recommendation and choose remediation or exception options."
